DDR5,Team,6000,6000,16GB,FF3D532G6000HC38ADC01,Hynix,SS,v,,2,v,,
DDR5,V-Color,6000,6000,16GB,TMXSAL1660836SWK,Hynix A-die,SS,,v,2,v,,
DDR5,V-Color,6000,6000,16GB,TMXPL1660836WWK,Hynix A-die,SS,v,,2,v,,
DDR5,ADATA,6000,6000,16GB,AX5U6000C3016G-DTLABBK,,SS,,,2,v,,
DDR5,V-Color,6000,6000,16GB,TMXSAL1660836KWK,Hynix A-die,SS,,v,2,v,,
DDR5,V-Color,6000,6000,16GB,TMXPL1660836SWK,Hynix A-die,SS,v,,2,v,,
DDR5,V-Color,6000,6000,16GB,TMXSAL1660836WWK,Hynix A-die,SS,,v,2,v,,
DDR5,V-Color,6000,6000,16GB,TMXPL1660836KWK,Hynix A-die,SS,v,,2,v,,
DDR5,Apacer,6200,6200,32GB,GD2.45338H.003,Hynix A-die,DS,v,,2,v,,
DDR5,Apacer,6200,6200,32GB,GD2.45334H.001,Hynix A-die,DS,v,,2,v,,
DDR5,V-Color,6200,6200,32GB,TMXPL3262836KWK,Hynix A-die,DS,v,,2,v,,
DDR5,ADATA,6000,6000,16GB,AX5U6000C4016G-DCCAGY,Samsung B,SS,v,v,2,v,,
DDR5,ADATA,6000,6000,16GB,AX5U6000C4016G-CCAGY,Samsung B,SS,v,v,2,v,,
DDR5,ADATA,6000,6000,16GB,AX5U6000C4016G-CLABK,Samsung B,SS,v,v,2,v,,
DDR5,V-Color,6200,6200,32GB,TMXPL3262836SWK,Hynix A-die,DS,v,,2,v,,
DDR5,V-Color,6200,6200,32GB,TMXPL3262836WWK,Hynix A-die,DS,v,,2,v,,
DDR5,Corsair,6000,6000,16GB,CMT32GX5M2E6000C36 ver 3.43.02,SpecTek B-die,SS,v,,2,v,,
DDR5,Corsair,6000,6000,16GB,CMH32GX5M2X6000C30 ver 5.43.13,Hynix M-die,SS,v,,2,v,,
DDR5,Apacer,6200,6200,16GB,GD2.45312H.003,Hynix A-die,SS,v,,2,v,,
DDR5,Corsair,6000,6000,16GB,CMT32GX5M2X6000C30 ver 5.43.13,Hynix M-die,SS,v,,2,v,,
DDR5,Corsair,6200,6200,16GB,CMK32GX5M2B6200C36 ver 5.43.13,Hynix,SS,,,2,v,,
DDR5,Corsair,6200,6200,16GB,CMH32GX5M2B6200C36 ver 5.43.13,Hynix,SS,,,2,v,,
DDR5,Patriot,6200,6200,16GB,PVVR532G620C40K,Hynix,SS,v,,2,v,,
DDR5,Corsair,6000,6000,16GB,CMH32GX5M2E6000C36 ver 3.43.02,SpecTek B-die,SS,v,,2,v,,
DDR5,Crucial,6000,6000,16GB,CP16G60C48U5.M8B2R,Micron-B,SS,v,v,2,v,,
DDR5,Crucial,6000,6000,16GB,CP16G60C36U5B.M8D1,Micron-D,SS,v,v,2,v,,
DDR5,PNY,6200,6200,16GB,MD16GSD5620042MXRGB,Hynix,SS,v,,2,v,,
DDR5,Team,6200,6200,16GB,FF3D532G6200HC38ADC01,Hynix,SS,v,,2,v,,
DDR5,Team,6200,6200,16GB,FF4D532G6200HC38ADC01,Hynix,SS,,,2,v,,
DDR5,V-Color,6200,6200,16GB,TMXPL1662836KWK,Hynix A-die,SS,v,,2,v,,
DDR5,V-Color,6200,6200,16GB,TMXPL1662836SWK,Hynix A-die,SS,v,,2,v,,
DDR5,Kingston,6000,6000,16GB,KF560C40BBA-16,Hynix M-die,SS,v,,2,v,,
DDR5,Kingston,6000,6000,16GB,KF560C40BB-16,Hynix M-die,SS,v,,2,v,,
DDR5,V-Color,6200,6200,16GB,TMXPL1662836WWK,Hynix A-die,SS,v,,2,v,,
DDR5,V-Color,6200,6200,16GB,TMXSAL1662834KWK,Hynix A-die,SS,,v,2,v,,
DDR5,V-Color,6200,6200,16GB,TMXSAL1662834WWK,Hynix A-die,SS,,v,2,v,,
DDR5,Kingston,6000,6000,16GB,KF560C36BBEK2-32,Hynix M-die,SS,v,v,2,v,,
DDR5,V-Color,6200,6200,16GB,TMXSAL1662834SWK,Hynix A-die,SS,,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-SLABRWH,Hynix,DS,v,v,2,v,,
DDR5,Kingston,6000,6000,16GB,KF560C40BBAK2-32,Hynix M-die,SS,v,,2,v,,
DDR5,Kingston,6000,6000,16GB,KF560C36BBEAK2-32,Hynix M-die,SS,v,v,2,v,,
DDR5,Kingston,6000,6000,16GB,KF560C36BBEA-16,Hynix M-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-BLABRBK,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-BLABRWH,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-DCCARGY,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-DTLABRBK,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-DTLABRWH,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-DTLABWH,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-SLABRBK,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-SLABWH,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-BLABWH,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-BLABBK,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-SLABBK,Hynix,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,48GB,AX5U6400C3248G-DTLABBK,Hynix,DS,v,v,2,v,,
DDR5,Kingston,6000,6000,16GB,KF560C36BBE-16,Hynix M-die,SS,v,v,2,v,,
DDR5,Kingston,6000,6000,16GB,KF560C40BBK2-32,Hynix M-die,SS,v,,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-CLAWH,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-SLABRWH,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-SLABBK,Hynix A-die,DS,v,v,2,v,,
DDR5,Lexar,6000,6000,16GB,LD5FU016G-R6000GD2A,Hynix M-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DTLABRBK,Hynix A-die,DS,v,v,2,v,,
DDR5,Lexar,6000,6000,16GB,LD5FU016G-H6000GNH2G82A,Hynix M-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-BCARGY,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-CCAGY,Hynix A-die,DS,v,v,2,v,,
DDR5,Neo Forza,6000,6000,16GB,NMUD516F81-6000LH20,Hynix M-die,SS,v,v,2,v,,
DDR5,Neo Forza,6000,6000,16GB,NMUD516F81-6000LI20,Hynix M-die,SS,v,v,2,v,,
DDR5,Neo Forza,6000,6000,16GB,NMGD516F82-6000LI20,Hynix M-die,SS,v,v,2,v,,
DDR5,Neo Forza,6000,6000,16GB,NMGD516F82-6000LH20,Hynix M-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-CCARGY,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-CLABK,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-CLARBK,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DTLABRWH,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-SLABRBK,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-BCAGY,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DCCAGY,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DCCARGY,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DCLABK,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DCLARBK,Hynix A-die,DS,v,v,2,v,,
DDR5,Team,6000,6000,16GB,FF5D532G6000HC38ADC01,Hynix M-die,SS,v,,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DCLARWH,Hynix A-die,DS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DCLAWH,Hynix A-die,DS,v,v,2,v,,
DDR5,Team,6000,6000,16GB,CTCWD532G6000HC30DC01,Hynix M-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,32GB,AX5U6400C3232G-DTLABBK,Hynix A-die,DS,v,v,2,v,,
DDR5,Apacer,6400,6400,32GB,GD2.47334H.002,Hynix A-die,DS,v,,2,v,,
DDR5,Corsair,6400,6400,32GB,CMT64GX5M2B6400C32 ver 5.43.01,Hynix A-die,DS,v,,2,v,,
DDR5,G.Skill,6400,6400,32GB,F5-6400J3239G32GX2-TZ5RS,Hynix A-die,DS,v,,2,v,,
DDR5,Kingston,6400,6400,32GB,KF564C32BBAK2-64,Hynix A-die,DS,v,,2,v,,
DDR5,Kingston,6400,6400,32GB,KF564C32BBEK2-64,Hynix A-die,DS,v,v,2,v,,
DDR5,Zadak,6000,6000,16GB,ZD5-SPR60C51-32G2W2,Hynix M,SS,v,v,2,v,,
DDR5,Zadak,6000,6000,16GB,ZD5-SPR60C51-16G2W1,Hynix M,SS,v,v,2,v,,
DDR5,Zadak,6000,6000,16GB,AH5U16G60C5129BAA-1,Hynix M,SS,v,v,2,v,,
DDR5,Zadak,6000,6000,16GB,AH5U32G60C5129BAA-2,Hynix M,SS,v,v,2,v,,
DDR5,Zadak,6000,6000,16GB,ZD5-SPR60C51-16G2W,Hynix M-die,SS,v,v,2,v,,
DDR5,Kingston,6400,6400,32GB,KF564C32BWEAK2-64,Hynix A-die,DS,v,v,2,v,,
DDR5,Kingston,6400,6400,32GB,KF564C32BWK2-64,Hynix A-die,DS,v,,2,v,,
DDR5,Apacer,5600,5600,8GB,AH5U08G56C52RMBAA,Samsung,SS,v,v,2,,,
DDR5,Apacer,5600,5600,8GB,AH5U08G56C52R7BAA-1,Samsung,SS,v,v,2,,,
DDR5,Apacer,5600,5600,8GB,AH5U08G56C52RMBAA-1,Samsung,SS,v,v,2,,,
DDR5,Apacer,5600,5600,8GB,AH5U16G56C52R7BAA-2,Samsung,SS,v,v,2,,,
DDR5,Apacer,5600,5600,8GB,AH5U16G56C52RMBAA-2,Samsung,SS,v,v,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-CLAWH,Hynix A-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-CLARBK,Hynix A-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-CCARGY,Hynix A-die,SS,v,v,2,v,,
DDR5,Kingston,5600,5600,8GB,KF556C40BB-8,Hynix M-die,SS,v,,2,,,
DDR5,Kingston,5600,5600,8GB,KF556C40BBA-8,Hynix M-die,SS,v,,2,,,
DDR5,Kingston,5600,5600,8GB,KF556C40BBAK2-16,Hynix M-die,SS,v,,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DCLARBK,Hynix A-die,SS,v,v,2,v,,
DDR5,Kingston,5600,5600,8GB,KF556C40BBK2-16,Hynix M-die,SS,v,,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-BCARGY,Hynix A-die,SS,v,v,2,v,,
DDR5,OLOy,5600,5600,8GB,ND5U0856360BRKDE,Samsung,SS,,v,2,,,
DDR5,OLOy,5600,5600,8GB,ND5U0856360BRSDE,Samsung,SS,,v,2,,,
DDR5,OLOy,5600,5600,8GB,MD5U0856360BRKDE,Samsung,SS,,v,2,,,
DDR5,OLOy,5600,5600,8GB,MD5U0856360BRSDE,Samsung,SS,,v,2,,,
DDR5,Samsung,5600,5600,8GB,M323R1GB4PB0-CWMOL,Samsung-P,SS,,,2,,,
DDR5,Crucial,5600,5600,64GB,CT64G56C46U5,Micron,DS,v,v,2,,03.20,
DDR5,Crucial,5600,5600,64GB,CT2K64G56C46U5,Micron,DS,v,v,2,,03.20,
DDR5,ADATA,5600,5600,48GB,AD5U560048G-B,Spectek Y4CA,DS,,,2,,,
DDR5,ADATA,5600,5600,48GB,AD5U560048G-DT,Spectek Y4CA,DS,,,2,,,
DDR5,ADATA,5600,5600,48GB,AD5U560048G-S,Spectek Y4CA,DS,,,2,,,
DDR5,Corsair,5600,5600,48GB,CMH96GX5M2B5600C40 ver 3.53.02,SpecTek B-die,DS,v,,2,,,
DDR5,Crucial,5600,5600,48GB,CP48G56C46U5.C16B,Micron-B,DS,v,v,2,,,
DDR5,G.Skill,5600,5600,48GB,F5-5600J4040D48GX2-TZ5RK,SPECTEK,DS,v,,2,,,
DDR5,Kingston,5600,5600,48GB,KVR56U46BD8K2-96,Hynix M-die,DS,,,2,,,
DDR5,KLEVV,5600,5600,48GB,KD5LGUD80-56G4600,Hynix M,DS,,,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-BCAGY,Hynix A-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-CCAGY,Hynix A-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-CLABK,Hynix A-die,SS,v,v,2,v,,
DDR5,Apacer,5600,5600,32GB,AH5U64G56C522MBAA-2,Samsung,DS,v,v,2,,,
DDR5,Apacer,5600,5600,32GB,AH5U32G56C5227BAA-1,Samsung,DS,v,v,2,,,
DDR5,Apacer,5600,5600,32GB,AH5U32G56C522MBAA,Samsung,DS,v,v,2,,,
DDR5,Apacer,5600,5600,32GB,AH5U64G56C5227BAA-2,Samsung,DS,v,v,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DCCARGY,Hynix A-die,SS,v,v,2,v,,
DDR5,Apacer,5600,5600,32GB,AH5U32G56C522MBAA-1,Samsung,DS,v,v,2,,,
DDR5,CFD,5600,5600,32GB,W5U5600CS-32G,Micron,DS,v,v,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DCLABK,Hynix A-die,SS,v,v,2,v,,
DDR5,Corsair,5600,5600,32GB,CMH64GX5M2B5600Z40K ver 3.43.02,SpecTek B-die,DS,,v,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DCCAGY,Hynix A-die,SS,v,v,2,v,,
DDR5,Corsair,5600,5600,32GB,CMK64GX5M2B5600Z40 ver 3.43.02,SpecTek B-die,DS,,v,2,,,
DDR5,Corsair,5600,5600,32GB,CMK64GX5M2B5600C40 ver 3.43.02,SpecTek B-die,DS,v,,2,,,
DDR5,Corsair,5600,5600,32GB,CMK64GX5M2B5600C40 ver 5.43.13,Hynix M-die,DS,v,,2,,,
DDR5,Corsair,5600,5600,32GB,CMH64GX5M2B5600Z36K ver 5.43.13,Hynix M-die,DS,,v,2,,,
DDR5,Crucial,5600,5600,32GB,CP32G56C46U5.C16D,Micron-D,DS,v,v,2,,,
DDR5,Crucial,5600,5600,32GB,CP32G56C46U5.C16B2,Micron-B,DS,v,v,2,,,
DDR5,Crucial,5600,5600,32GB,CT32G56C46U5.M16D1,Micron-D,DS,v,v,2,,,
DDR5,Crucial,5600,5600,32GB,CP32G56C46U5.M16D1,Micron B-die,DS,v,v,2,,,
DDR5,Crucial,5600,5600,32GB,CT32G56C46U5.M16B2,Micron B-die,DS,v,v,2,,,
DDR5,Crucial,5600,5600,32GB,CT32G56C46U5.C16B2,Micron B-die,DS,v,v,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-SLABBK,Hynix A-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-SLABRWH,Hynix A-die,SS,v,v,2,v,,
DDR5,G.Skill,5600,5600,32GB,F5-5600J3636D32GX2-RS5W,Samsung,DS,v,,2,,,
DDR5,G.Skill,5600,5600,32GB,F5-5600J3636D32GX2-RS5K,Samsung,DS,v,,2,,,
DDR5,G.Skill,5600,5600,32GB,F5-5600J3636D32GX2-TZ5RK,Samsung,DS,v,,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-SLABRBK,Hynix A-die,SS,v,v,2,v,,
DDR5,Kingston,5600,5600,32GB,KF556C36BBEA-32,Hynix M-die,DS,v,v,2,,,
DDR5,Kingston,5600,5600,32GB,KF556C36BBEAK2-64,Hynix M-die,DS,v,v,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DTLABRWH,Hynix A-die,SS,v,v,2,v,,
DDR5,Micron,5600,5600,32GB,MTC16C2085S1UC56BD1 NF,Micron-D,DS,,,2,,,
DDR5,Neo Forza,5600,5600,32GB,NMUD532F82-5600EH20,Hynix M-die,DS,v,v,2,,,
DDR5,Neo Forza,5600,5600,32GB,NMUD532F82-5600EI20,Hynix M-die,DS,v,v,2,,,
DDR5,Neo Forza,5600,5600,32GB,NMGD532F82-5600EI20,Hynix M-die,DS,v,v,2,,,
DDR5,Neo Forza,5600,5600,32GB,NMGD532F82-5600EH20,Hynix M-die,DS,v,v,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DCLARWH,Hynix A-die,SS,v,v,2,v,,
DDR5,Samsung,5600,5600,32GB,M323R4GA3PB0-CWMOL,Samsung-P,DS,,,2,,,
DDR5,Samsung,5600,5600,32GB,M323R4GA3DB0-CWMOL,Samsung D,DS,,,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DTLABRBK,Hynix A-die,SS,v,v,2,v,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DTLABBK,Hynix A-die,SS,v,v,2,v,,
DDR5,Team,5600,5600,32GB,TED532G5600C4601,Hynix M-die,DS,,,2,,,
DDR5,Team,5600,5600,32GB,TED564G5600C46DC01,Hynix M-die,DS,,,2,,,
DDR5,Team,5600,5600,32GB,TPBD532G5600HC4601,Hynix M-die,DS,,,2,,,
DDR5,Team,5600,5600,32GB,TPBD564G5600HC46DC01,Hynix M-die,DS,,,2,,,
DDR5,Team,5600,5600,32GB,TPSD532G5600HC4601,Hynix M-die,DS,,,2,,,
DDR5,Team,5600,5600,32GB,TPSD564G5600HC46DC01,Hynix M-die,DS,,,2,,,
DDR5,ADATA,6400,6400,16GB,AX5U6400C3216G-DCLAWH,Hynix A-die,SS,v,v,2,v,,
DDR5,V-Color,5600,5600,32GB,TE532G56D846K,Hynix M-die,DS,,,2,,,
DDR5,Apacer,6400,6400,16GB,GD2.47312H.001,Hynix A-die,SS,v,,2,v,,
DDR5,Apacer,6400,6400,16GB,GD2.47312H.004,Hynix A-die,SS,v,,2,v,,
DDR5,Corsair,6400,6400,16GB,CMH32GX5M2X6400C38 ver 5.43.13,Hynix,SS,,,2,v,,
DDR5,Corsair,6400,6400,16GB,CMP32GX5M2B6400C32W Ver 5.43.01,Hynix A-die,SS,v,,2,v,,
DDR5,G.Skill,6400,6400,16GB,F5-6400J3239G16GX2-TZ5K,Hynix,SS,v,,2,v,,
DDR5,V-Color,5600,5600,32GB,TE532G56D846,Hynix M-die,DS,,,2,,,
DDR5,ADATA,5600,5600,24GB,AD5U560024G-DT,Spectek Y4CA,SS,,,2/4,,,
DDR5,ADATA,5600,5600,24GB,AD5U560024G-S,Spectek Y4CA,SS,,,2/4,,,
DDR5,Corsair,5600,5600,24GB,CMH48GX5M2B5600C40 ver 3.53.02,SpecTek B-die,SS,v,,2,,,
DDR5,Crucial,5600,5600,24GB,CP24G56C46U5.C8B,Micron-B,SS,v,v,2/4,,,
DDR5,V-Color,5600,5600,24GB,TE524G56S846K,Hynix M-die,SS,,,2,,,
DDR5,V-Color,5600,5600,24GB,TE524G56S846,Hynix M-die,SS,,,2,,,
DDR5,ADATA,5600,5600,16GB,AX5U5600C3616G-CLARBK,Samsung B,SS,v,v,2,,,
DDR5,ADATA,5600,5600,16GB,AX5U5600C3616G-CCARGY,Samsung B,SS,v,v,2,,,
DDR5,ADATA,5600,5600,16GB,AX5U5600C3616G-CCAGY,Samsung B,SS,v,v,2,,,
DDR5,G.Skill,6400,6400,16GB,F5-6400J3239G16GX2-TZ5S,Hynix,SS,v,,2,v,,
DDR5,G.Skill,6400,6400,16GB,F5-6400J3239G16GX2-TZ5RS,Hynix,SS,v,,2,v,,
DDR5,ADATA,5600,5600,16GB,AX5U5600C3616G-DCCAGY,Samsung B,SS,v,v,2,,,
DDR5,ADATA,5600,5600,16GB,AX5U5600C3616G-CLABK,Samsung B,SS,v,v,2,,,
DDR5,ADATA,5600,5600,16GB,AX5U5600C3616G-DCLABK,Samsung B,SS,v,v,2,,,
DDR5,ADATA,5600,5600,16GB,AX5U5600C3616G-DCLARBK,Samsung B,SS,v,v,2,,,
DDR5,ADATA,5600,5600,16GB,AX5U5600C3616G-DCCARGY,Samsung B,SS,v,v,2,,,
DDR5,Apacer,5600,5600,16GB,AH5U16G56C522MBAA-1,Samsung,SS,v,v,2,,,
DDR5,Apacer,5600,5600,16GB,AH5U16G56C5227BAA-1,Samsung,SS,v,v,2,,,
DDR5,Apacer,5600,5600,16GB,AH5U32G56C522MBAA-2,Samsung,SS,v,v,2,,,
DDR5,G.Skill,6400,6400,16GB,F5-6400J3239G16GX2-TZ5NRW,Hynix A-die,SS,,v,2,v,,
DDR5,Apacer,5600,5600,16GB,AH5U32G56C5227BAA-2,Samsung,SS,v,v,2,,,
DDR5,CFD,5600,5600,16GB,W5U5600CS-16G,Micron,SS,v,v,2,,,
DDR5,Corsair,5600,5600,16GB,CMK32GX5M2B5600C36 ver 4.43.02,Samsung,SS,v,,2,,,
DDR5,Corsair,5600,5600,16GB,CMK32GX5M2X5600C32 ver 4.43.02,Samsung,SS,v,,2,,,
DDR5,Corsair,5600,5600,16GB,CMH32GX5M2B5600C40 ver 4.43.02,Samsung,SS,v,,2,,,
DDR5,Corsair,5600,5600,16GB,CMH32GX5M2B5600C36 ver 4.43.02,Samsung,SS,v,,2,,,
DDR5,Corsair,5600,5600,16GB,CMT32GX5M2B5600C36 ver 4.43.02,Samsung,SS,v,,2,,,
DDR5,Crucial,5600,5600,16GB,CP16G56C46U5.C8D,Micron-D,SS,v,v,2/4,,,
DDR5,Crucial,5600,5600,16GB,CT16G56C46U5.M8D1,Micron-D,SS,v,v,2,,,
DDR5,Crucial,5600,5600,16GB,CP2K16G56C46U5.M8G1,Micron,SS,v,v,2,,,
DDR5,Crucial,5600,5600,16GB,CT16G56C46U5.M8G1,Micron G,SS,,,2,,,
DDR5,Crucial,5600,5600,16GB,CT16G56C46U5.C8D,Micron-D,SS,v,v,2/4,,,
DDR5,G.Skill,5600,5600,16GB,F5-5600J3636C16GX2-RS5K,Samsung,SS,v,,2,,,
DDR5,G.Skill,6400,6400,16GB,F5-6400J3239G16GX2-TR5S,Hynix A-die,SS,v,,2,v,,
DDR5,G.Skill,6400,6400,16GB,F5-6400J3239G16GX2-RS5K,Hynix A-die,SS,v,,2,v,,
DDR5,G.Skill,6400,6400,16GB,F5-6400J3239G16GA2-TZ5RK,Hynix,SS,v,,2,v,,
DDR5,G.Skill,5600,5600,16GB,F5-5600J3636C16GX2-TZ5RK,Samsung,SS,v,,2,,,
DDR5,G.Skill,5600,5600,16GB,F5-5600J3636C16GX2-TZ5RS,Samsung,SS,v,,2,,,
DDR5,G.Skill,5600,5600,16GB,F5-5600J4040C16GX2-RS5K,Samsung,SS,v,,2,,,
DDR5,G.Skill,6400,6400,16GB,F5-6400J3239G16GX2-TZ5RK,Hynix,SS,v,,2,v,,
DDR5,G.Skill,5600,5600,16GB,F5-5600J4040C16GX2-RS5W,Samsung,SS,v,,2,,,
DDR5,G.Skill,5600,5600,16GB,F5-5600J4040C16GX2-TZ5RK,Samsung,SS,v,,2,,,
DDR5,G.Skill,5600,5600,16GB,F5-5600J4040C16GX2-TZ5RS,Samsung,SS,v,,2,,,
DDR5,G.Skill,5600,5600,16GB,F5-5600J3636C16GX2-FX5,Samsung,SS,,v,2,,,
DDR5,Kingston,6400,6400,16GB,KF564C32BWAK2-32,Hynix A-die,SS,v,,2,v,,
DDR5,Kingston,6400,6400,16GB,KF564C32BBK2-32,Hynix A-die,SS,v,,2,v,,
DDR5,Kingston,6400,6400,16GB,KF564C32BBEK2-32,Hynix A-die,SS,v,v,2,v,,
DDR5,Kingston,5600,5600,16GB,KF556C40BBK2-32,Hynix M-die,SS,v,,2,,,
DDR5,Kingston,6400,6400,16GB,KF564C32BBEAK2-32,Hynix A-die,SS,v,v,2,v,,
DDR5,Kingston,6400,6400,16GB,KF564C32BBAK2-32,Hynix A-die,SS,v,,2,v,,
DDR5,Kingston,5600,5600,16GB,KF556C36BBE-16,Hynix M-die,SS,v,v,2,,,
DDR5,Kingston,6400,6400,16GB,KF564C32BWEK2-32,Hynix A-die,SS,v,v,2,v,,
DDR5,Kingston,6400,6400,16GB,KF564C32BWK2-32,Hynix A-die,SS,v,,2,v,,
DDR5,Kingston,6400,6400,16GB,KF564C32RW-16,Hynix A-die,SS,v,,2,v,,
DDR5,Kingston,6400,6400,16GB,KF564C32RWA-16,Hynix A-die,SS,v,,2,v,,
DDR5,Kingston,5600,5600,16GB,KF556C40BB-16,Hynix M-die,SS,v,,2,,,
DDR5,Kingston,5600,5600,16GB,KF556C40BBAK2-32,Hynix M-die,SS,v,,2,,,
DDR5,Kingston,6400,6400,16GB,KF564C32RWAK2-32,Hynix A-die,SS,v,,2,v,,
DDR5,Kingston,6400,6400,16GB,KF564C32BWEAK2-32,Hynix A-die,SS,v,v,2,v,,
DDR5,Kingston,6400,6400,16GB,KF564C32RWK2-32,Hynix A-die,SS,v,,2,v,,
DDR5,KLEVV,6400,6400,16GB,KD5AGUA80-64A320G,Hynix,SS,v,,2,v,,
DDR5,Kingston,5600,5600,16GB,KF556C36BBEK2-32,Hynix M-die,SS,v,v,2,,,
DDR5,Kingston,5600,5600,16GB,KF556C36BBEAK2-32,Hynix M-die,SS,v,v,2,,,
DDR5,Kingston,5600,5600,16GB,KF556C36BBEA-16,Hynix M-die,SS,v,v,2,,,
DDR5,Kingston,5600,5600,16GB,KF556C40BBA-16,Hynix M-die,SS,v,,2,,,
DDR5,KLEVV,6400,6400,16GB,KD5AGUA80-64A320H,Hynix,SS,v,,2,v,,
DDR5,Lexar,6400,6400,16GB,LD5EU016G-R6400GDWA,Hynix A-die,SS,v,,2,v,,
DDR5,Lexar,6400,6400,16GB,LD5EU016G-R6400GDLA,Hynix A-die,SS,v,,2,v,,
DDR5,Lexar,6400,6400,16GB,LD5EU016G-R6400GDGA,Hynix A-die,SS,v,,2,v,,
DDR5,PNY,6400,6400,16GB,MD32GK2D5640032MXRGB,Hynix A-die,SS,v,v,2,v,,
DDR5,Neo Forza,5600,5600,16GB,NMGD516F82-5600EH20,Hynix M-die,SS,v,v,2,,,
DDR5,Neo Forza,5600,5600,16GB,NMUD516F81-5600EI20,Hynix M-die,SS,v,v,2,,,
DDR5,Neo Forza,5600,5600,16GB,NMUD516F81-5600EH20,Hynix M-die,SS,v,v,2,,,
DDR5,Neo Forza,5600,5600,16GB,NMGD516F82-5600EI20,Hynix M-die,SS,v,v,2,,,
